title,price,size,address,link,is_split_from_multi,original_multi_count
Über den Dächern Berlins warten bezugsfertige Maisonette-Wohnungen am Ku'damm auf Sie! (Unit 3/4),4884.0,162.5,"Kurfürstendamm 69, 10709 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/grand-city-property-ltd-zweigniederlassung-deutschland/ueber-den-daechern-des-berliner-boulevards/139838.html,True,4.0
Über den Dächern Berlins warten bezugsfertige Maisonette-Wohnungen am Ku'damm auf Sie! (Unit 4/4),4884.0,162.5,"Kurfürstendamm 69, 10709 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/grand-city-property-ltd-zweigniederlassung-deutschland/ueber-den-daechern-des-berliner-boulevards/139838.html,True,4.0
Neubau-Erstbezug! Riesengroße 2-Zimmer-Wohnung inkl. Einbauküche und Loggia,1.435,65.48,"Biedenkopfer Str. 44-54, Tegel, Berlin",https://www.immobilienscout24.de/expose/151893242,,
Wunderschöne 3-Zimmer-Wohnung mit großer Terrasse und eigenem Abstellraum (Erstbezug!),1.74,75.47,"Biedenkopfer Str. 44-54, Tegel, Berlin",https://www.immobilienscout24.de/expose/154255534,,
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 1/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 2/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 3/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 4/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 5/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 6/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 7/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 8/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 9/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 10/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 11/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 12/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 13/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 14/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 15/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 16/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 17/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 18/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 19/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 20/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 21/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 22/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 23/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 24/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 25/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 26/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 27/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 28/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 29/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 30/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 31/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 32/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 33/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 34/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 35/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 36/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 37/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 38/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 39/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 40/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 41/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 42/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 43/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 44/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
"Pufendorfstraße 3 d u. 3 e, 10249 Berlin (Unit 45/45)",2484.0,83.0,"Pufendorfstraße 3d, 10249 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/pandion-servicegesellschaft-mbh/midtown-berlin/138772.html,True,45.0
Stilvoll wohnen mit Sonne & Komfort – 3 Zimmer mit zwei Balkonen,2541.65,126.62,"Chausseestraße 41B, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/159056090,,
Dämeritzer Ufer - 2 Zimmer mit großer Südterrasse,1.099,68.46,"Abendseglersteig 55, Rahnsdorf, Berlin",https://www.immobilienscout24.de/expose/159901980,,
PARAGON APARTMENTS - Teilmöblierte Neubauwohnungen mit 36qm Terrasse,1.649,72.18,"Danziger Straße 73, Prenzlauer Berg, Berlin",https://www.immobilienscout24.de/expose/158077178,,
Charmante Neubauwohnung im Erstbezug mit Balkon und offenen Wohn- Essbereich!,1.35,58.02,"Martin Luther Str. 50, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159857741,,
Penthouse im ERSTBEZUG in Zentraler City West Lage!  *EBK / Aufzug / 2 Balkone*,2.8,93.5,"Martin-Luther Str. 50, Schöneberg, Berlin",https://www.immobilienscout24.de/expose/159859323,,
1 passende Wohneinheit: Idyllisches Wohnen im Herzen der Stadt am Ufer der Spree,3.35,91.0,"Wilhelm-Caspar-Wegely-Platz, 10623 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/cannon-berlin-ltd/no-1-charlottenburg/96160.html,,
Heimathafen 8 Berlin Altglienicke,615.55,28.63,"Grünauer Straße 26, Altglienicke, Berlin",https://www.immobilienscout24.de/expose/158916732,,
Exklusive City-Wohnung am Checkpoint Charlie – Urbanes Wohnen im Herzen Berlins,2.2,80.0,"Kreuzberg, Berlin",https://www.immobilienscout24.de/expose/159693674,,
"Moderne Neubau-Wohnungen für Singles, Paare und Familien (Unit 1/5)",1696.0,81.0,"Lion-Feuchtwanger Straße 61, 12619 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/best-place-immobilien-gmbh/urban-yards/139241.html,True,5.0
"Moderne Neubau-Wohnungen für Singles, Paare und Familien (Unit 2/5)",1696.0,81.0,"Lion-Feuchtwanger Straße 61, 12619 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/best-place-immobilien-gmbh/urban-yards/139241.html,True,5.0
"Moderne Neubau-Wohnungen für Singles, Paare und Familien (Unit 3/5)",1696.0,81.0,"Lion-Feuchtwanger Straße 61, 12619 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/best-place-immobilien-gmbh/urban-yards/139241.html,True,5.0
"Moderne Neubau-Wohnungen für Singles, Paare und Familien (Unit 4/5)",1696.0,81.0,"Lion-Feuchtwanger Straße 61, 12619 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/best-place-immobilien-gmbh/urban-yards/139241.html,True,5.0
"Moderne Neubau-Wohnungen für Singles, Paare und Familien (Unit 5/5)",1696.0,81.0,"Lion-Feuchtwanger Straße 61, 12619 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/best-place-immobilien-gmbh/urban-yards/139241.html,True,5.0
"Spreeduett - Erstbezug in Spindlersfeld mit Parkett, EBK, Duschbad und Balkon zum 01.09.2025",1.375,65.43,"Carl-Spindler-Straße 19, Köpenick, Berlin",https://www.immobilienscout24.de/expose/158506685,,
1 Zimmer mit Garten im Erdgeschoss - HAVELUFER Quartier,768.0,29.47,"Am Maselakepark 31, Hakenfelde, Berlin",https://www.immobilienscout24.de/expose/159072149,,
Elegantes Wohnen: 2-Zimmer-Wohnung in Friedenau mit Balkon und Einbauküche,1.57,60.94,"Friedenauer Höhe 17, Friedenau, Berlin",https://www.immobilienscout24.de/expose/158359756,,
Elegantes Wohnen: 2-Zimmer-Wohnung mit moderner Einbauküche und Balkon,1.64,62.15,"Friedenauer Höhe 13, Friedenau, Berlin",https://www.immobilienscout24.de/expose/158139401,,
Wunderschöne 4 Zimmer - Gartengeschosswohnung * Terrasse/Gartenanteil * Einbauküche * TG Stellplatz,2844.86,107.5,"Pufendorfstraße 3A-3E, Friedrichshain, Berlin",https://www.immobilienscout24.de/expose/158506951,,
"Your Home, Your Peace (Unit 1/7)",2142.0,90.57,"Friedenauer Höhe 19, 12159 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/mueller-merkle-immobilien-gmbh/frieda-s/132718.html,True,7.0
"Your Home, Your Peace (Unit 2/7)",2142.0,90.57,"Friedenauer Höhe 19, 12159 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/mueller-merkle-immobilien-gmbh/frieda-s/132718.html,True,7.0
"Your Home, Your Peace (Unit 3/7)",2142.0,90.57,"Friedenauer Höhe 19, 12159 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/mueller-merkle-immobilien-gmbh/frieda-s/132718.html,True,7.0
"Your Home, Your Peace (Unit 4/7)",2142.0,90.57,"Friedenauer Höhe 19, 12159 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/mueller-merkle-immobilien-gmbh/frieda-s/132718.html,True,7.0
"Your Home, Your Peace (Unit 5/7)",2142.0,90.57,"Friedenauer Höhe 19, 12159 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/mueller-merkle-immobilien-gmbh/frieda-s/132718.html,True,7.0
"Your Home, Your Peace (Unit 6/7)",2142.0,90.57,"Friedenauer Höhe 19, 12159 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/mueller-merkle-immobilien-gmbh/frieda-s/132718.html,True,7.0
"Your Home, Your Peace (Unit 7/7)",2142.0,90.57,"Friedenauer Höhe 19, 12159 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/mueller-merkle-immobilien-gmbh/frieda-s/132718.html,True,7.0
Schöne 1-Zimmer-Wohnung mit EBK Erstbezug,570.0,38.0,"Wartenberger Weg 2 F, Malchow, Berlin",https://www.immobilienscout24.de/expose/158723004,,
Wunderschöne Wohnung in sanierter Stadtvilla + PKW Stellplatz,3.636,151.5,"Ballenstedter Str. 10, Wilmersdorf, Berlin",https://www.immobilienscout24.de/expose/154822033,,
"Dämeritzer Ufer - Dachgeschoss mit großer Terrasse, Parkett und EBK",1.049,69.39,"Abendseglersteig 55, Rahnsdorf, Berlin",https://www.immobilienscout24.de/expose/159901969,,
Dämeritzer Ufer,1.499,89.65,"Abendseglersteig 55, Rahnsdorf, Berlin",https://www.immobilienscout24.de/expose/159633166,,
"Willkommen zuhause: Wohnen auf zwei Ebenen mit viel Raum, Einbauküche und Terrasse",2217.8,97.91,"Lion-Feuchtwanger Straße 61, Hellersdorf, Berlin",https://www.immobilienscout24.de/expose/158820316,,
Exklusiv möblierte Altbauwohnung nahe des Kurfürstendamms,4.2,143.0,"Charlottenburg, Berlin",https://www.immobilienscout24.de/expose/159909312,,
Großzügige familienfreundliche Wohnung mit zwei sonnigen Terrassen,6514.59,264.55,"Voßstr. 26, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/87694085,,
3 Zimmerwohnung über 2 Etagen im Herzen von Berlin,4852.8,228.11,"Leipziger Str. 129, Mitte (Ortsteil), Berlin",https://www.immobilienscout24.de/expose/92924595,,
Finden Sie Ihren Lieblingsplatz – mitten in Berlin-Weißensee. (Unit 1/16),1975.0,77.5,"Lehderstraße 26-27, 13806 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/bewocon-berliner-wohnbau-consult-gmbh/lehder-quartier/137288.html,True,16.0
Finden Sie Ihren Lieblingsplatz – mitten in Berlin-Weißensee. (Unit 2/16),1975.0,77.5,"Lehderstraße 26-27, 13806 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/bewocon-berliner-wohnbau-consult-gmbh/lehder-quartier/137288.html,True,16.0
Finden Sie Ihren Lieblingsplatz – mitten in Berlin-Weißensee. (Unit 3/16),1975.0,77.5,"Lehderstraße 26-27, 13806 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/bewocon-berliner-wohnbau-consult-gmbh/lehder-quartier/137288.html,True,16.0
Finden Sie Ihren Lieblingsplatz – mitten in Berlin-Weißensee. (Unit 4/16),1975.0,77.5,"Lehderstraße 26-27, 13806 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/bewocon-berliner-wohnbau-consult-gmbh/lehder-quartier/137288.html,True,16.0
Finden Sie Ihren Lieblingsplatz – mitten in Berlin-Weißensee. (Unit 5/16),1975.0,77.5,"Lehderstraße 26-27, 13806 Berlin",https://www.immobilienscout24.dehttps://www.immobilienscout24.de/neubau/bewocon-berliner-wohnbau-consult-gmbh/lehder-quartier/137288.html,True,16.0
