price,size,district,rooms,year,dataset_id,source,street,floor,typeOfFlat,yearConstructed,totalRent,plz
800.0,54.17,Pankow,1.0,2019,historical,Kaggle/Immobilienscout24,Thulestra&szlig;e,2.0,apartment,1900.0,900.0,13189
900.0,60.0,Wittenau,2.0,2019,historical,Kaggle/Immobilienscout24,Oranienburger Stra&szlig;e,1.0,other,,1068.0,13403
940.0,68.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,,ground_floor,,1090.0,10785
460.0,19.5,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,Gerichtstra&szlig;e,,ground_floor,2018.0,536.0,13349
514.94,49.96,Köpenick,1.5,2019,historical,Kaggle/Immobilienscout24,Borgmannstra&szlig;e,3.0,apartment,1906.0,599.94,12557
2450.0,250.0,Schöneberg,7.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,,,,10829
1290.0,80.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Kantstra&szlig;e,5.0,roof_storey,1919.0,1410.0,10629
1227.0,93.52,Marienfelde,3.0,2019,historical,Kaggle/Immobilienscout24,Marienfelder Allee,0.0,ground_floor,2018.0,1485.0,12279
1230.0,40.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Stallschreiberstra&szlig;e,3.0,apartment,2019.0,1390.0,10409
812.81,71.93,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,Prenzlauer Allee,3.0,other,1889.0,988.06,10409
976.0,57.4,Wedding,2.0,2019,historical,Kaggle/Immobilienscout24,Reinickendorfer Str.,2.0,apartment,1969.0,1202.0,13349
1120.0,64.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Erich-Nehlhans-Stra&szlig;e,1.0,apartment,2019.0,1290.0,10247
2901.0,96.69,Prenzlauer,4.0,2019,historical,Kaggle/Immobilienscout24,Rykestr.,,apartment,1906.0,3144.0,10439
649.0,52.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Leibnizstr.,5.0,apartment,1900.0,819.0,10629
1320.0,72.93,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Holzmarktstra&szlig;e,5.0,apartment,1969.0,1500.0,10409
611.52,29.12,Köpenick,1.0,2019,historical,Kaggle/Immobilienscout24,Lindenstra&szlig;e,4.0,apartment,,758.88,12557
569.0,44.05,Köpenick,1.5,2019,historical,Kaggle/Immobilienscout24,Lindenstra&szlig;e,1.0,apartment,1996.0,682.65,12557
700.0,67.6,Steglitz,2.0,2019,historical,Kaggle/Immobilienscout24,Halskestr.,3.0,apartment,1910.0,890.0,12157
435.0,18.2,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,Gerichtstrasse,3.0,ground_floor,,500.0,13349
2717.0,136.0,Friedrichshain,4.0,2019,historical,Kaggle/Immobilienscout24,Stralauer Allee,5.0,other,2019.0,3117.0,10245
501.52,67.05,Marzahn,3.0,2019,historical,Kaggle/Immobilienscout24,Poelchaustr.,3.0,apartment,1978.0,725.0,12687
1740.61,96.97,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,2.0,ground_floor,2019.0,2031.52,10785
530.0,23.37,Schöneberg,1.0,2019,historical,Kaggle/Immobilienscout24,Wexstra&szlig;e,0.0,ground_floor,,647.0,10829
791.68,49.48,Friedrichshain,1.0,2019,historical,Kaggle/Immobilienscout24,W&uuml;hlischstra&szlig;e,1.0,apartment,,941.68,10247
1157.0,60.93,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Strelitzerstr,1.0,apartment,2001.0,1377.0,10409
3000.0,262.0,Dahlem,7.0,2019,historical,Kaggle/Immobilienscout24,Hittorftsr,2.0,roof_storey,1986.0,3500.0,14169
718.83,68.46,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,Mittelheide,3.0,roof_storey,1930.0,972.13,12555
567.0,42.49,Neukölln,1.5,2019,historical,Kaggle/Immobilienscout24,Karlsgartenstra&szlig;e,1.0,apartment,1910.0,694.0,12045
634.89,66.83,Buckow,2.0,2019,historical,Kaggle/Immobilienscout24,Parksiedlung Spruch,0.0,ground_floor,1995.0,932.48,12349
1032.0,73.7,Tempelhof,3.0,2019,historical,Kaggle/Immobilienscout24,Alarichstra&szlig;e,0.0,apartment,1925.0,1207.0,12101
850.0,29.0,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,Koloniestr.,,roof_storey,2018.0,,13349
1435.0,89.44,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Finowstra&szlig;e,5.0,roof_storey,1900.0,1775.0,10247
536.22,63.0,Lichtenberg,2.5,2019,historical,Kaggle/Immobilienscout24,R&uuml;digerstra&szlig;e,,ground_floor,,803.16,10369
1393.92,70.4,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Chausseestr. 37 C,6.0,apartment,2016.0,1598.17,10409
586.54,68.64,Karow,1.5,2019,historical,Kaggle/Immobilienscout24,Am Hohen Feld,,ground_floor,1998.0,783.87,13125
717.27,77.88,Lichterfelde,4.0,2019,historical,Kaggle/Immobilienscout24,Morgensternstra&szlig;e,2.0,apartment,1957.0,909.27,12203
970.0,76.76,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,Gethsemane Stra&szlig;e,0.0,ground_floor,1920.0,1134.0,10439
858.65,67.61,Grünau,2.0,2019,historical,Kaggle/Immobilienscout24,Regattastra&szlig;e,2.0,apartment,2017.0,1022.44,12527
511.44,67.94,Lichtenrade,3.0,2019,historical,Kaggle/Immobilienscout24,Kloster-Zinna-Str.,2.0,apartment,1984.0,,12309
1659.0,106.92,Schmargendorf,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,penthouse,2008.0,1962.0,14199
1965.2,115.6,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,Boyenstra&szlig;e,2.0,apartment,2013.0,2312.0,10409
5000.0,344.0,Dahlem,9.0,2019,historical,Kaggle/Immobilienscout24,no_information,,maisonette,1910.0,5550.0,14169
730.0,52.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Kaiserin- Augusta-Allee,3.0,apartment,1900.0,852.0,10629
2262.0,87.76,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,,,2613.04,10717
728.0,56.0,Steglitz,2.0,2019,historical,Kaggle/Immobilienscout24,Borstellstra&szlig;e,1.0,apartment,,883.0,12157
599.0,38.89,Lichterfelde,1.0,2019,historical,Kaggle/Immobilienscout24,Fahrenheitstra&szlig;e,1.0,apartment,1968.0,689.0,12203
1096.67,65.61,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Otto-Suhr-Allee,,apartment,2016.0,1310.67,10585
581.0,20.5,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,B&auml;rbel-Bohley-Ring,5.0,apartment,2017.0,680.0,13349
770.0,25.0,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,Brunnenstra&szlig;e,1.0,,,,10409
1500.0,98.98,Wedding,3.0,2019,historical,Kaggle/Immobilienscout24,Reinickendorfer Stra&szlig;e,3.0,apartment,1886.0,1700.0,13349
1010.62,87.88,Johannisthal,3.0,2019,historical,Kaggle/Immobilienscout24,Sterndamm,1.0,apartment,2015.0,1271.62,12487
460.0,33.0,Spandau,1.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,1936.0,565.0,13627
1250.0,76.0,Schmargendorf,3.0,2019,historical,Kaggle/Immobilienscout24,Rheinbabenallee,1.0,apartment,1965.0,1700.0,14199
1771.45,97.87,Tiergarten,4.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,3.0,apartment,2019.0,2065.06,10785
3200.0,125.41,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,roof_storey,1900.0,,10247
1100.0,60.0,Pankow,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,terraced_flat,1899.0,1100.0,13189
864.83,53.22,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Rigaer Stra&szlig;e,,apartment,2019.0,1021.77,10247
1420.0,95.0,Schmargendorf,3.5,2019,historical,Kaggle/Immobilienscout24,Kolberger Platz,1.0,apartment,1901.0,1640.0,14199
1650.0,113.7,Lichterfelde,4.5,2019,historical,Kaggle/Immobilienscout24,Frank-L.-Howley-Weg,3.0,apartment,2016.0,1800.0,14167
600.0,40.62,Reinickendorf,1.0,2019,historical,Kaggle/Immobilienscout24,Eichborndamm,1.0,apartment,1915.0,700.0,13437
1855.0,151.58,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Am Rupenhorn,3.0,roof_storey,1993.0,2244.0,14055
663.0,56.11,Wedding,2.0,2019,historical,Kaggle/Immobilienscout24,Hochstra&szlig;e,4.0,apartment,1958.0,808.0,13349
1455.0,103.99,Lichterfelde,4.0,2019,historical,Kaggle/Immobilienscout24,Brauerstra&szlig;e,2.0,apartment,2017.0,1735.0,12203
529.0,56.0,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,Salvador-Allende-Str.,4.0,apartment,1997.0,649.0,12557
882.0,88.2,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Rostocker Str.,3.0,apartment,1893.0,1057.0,10785
699.0,78.5,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Janusz-Korczak-Str.,2.0,apartment,1996.0,930.0,12629
1490.0,87.0,Wilmersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Hektorstra&szlig;e,,raised_ground_floor,,1800.0,10717
1250.0,52.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Liebigstra&szlig;e,4.0,,2014.0,1475.0,10247
800.0,35.0,Tempelhof,1.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,1959.0,970.0,12101
1590.0,76.31,Lichterfelde,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,other,2020.0,1910.0,12203
765.0,54.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Kirchstrasse,1.0,,1900.0,845.0,10785
749.0,38.0,Charlottenburg,1.0,2019,historical,Kaggle/Immobilienscout24,Goethestra&szlig;e,2.0,apartment,1910.0,917.0,10629
1200.0,65.5,Wilmersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Karlsruher Stra&szlig;e,1.0,apartment,2018.0,1400.0,10717
1641.0,93.0,Treptow,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,,2019.0,,
660.0,10.0,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Klara Franke Strasse,6.0,apartment,,710.0,10785
1106.0,69.1,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Dovestra&szlig;e,2.0,apartment,2019.0,1376.0,10629
920.0,79.42,Biesdorf,4.0,2019,historical,Kaggle/Immobilienscout24,Oberfeldstr.,2.0,apartment,1956.0,1190.0,12683
1075.0,71.67,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Koppenstr.,1.0,apartment,1904.0,1325.0,10247
1150.0,75.6,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Frankfurter Allee,1.0,apartment,1900.0,1275.0,10317
1592.0,99.5,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Boyenstra&szlig;e,5.0,apartment,2014.0,1830.25,10409
659.0,69.0,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,Sonnenallee,12.0,apartment,1971.0,889.0,12437
699.0,73.0,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,Dieselstra&szlig;e,10.0,apartment,1973.0,929.0,12045
445.0,45.74,Adlershof,2.0,2019,historical,Kaggle/Immobilienscout24,Radickestr.,3.0,apartment,1939.0,620.0,12489
870.0,65.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,,990.0,10409
1799.0,95.8,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,Stallschreiberstra&szlig;e,0.0,apartment,2019.0,2179.0,10409
862.25,63.87,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,M&ouml;nchstra&szlig;e,2.0,apartment,,1053.86,13627
1515.6,126.3,Steglitz,3.5,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,apartment,1900.0,,12157
1600.0,87.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,Marchlewskistr.,0.0,loft,1904.0,1850.0,10247
975.0,93.7,Steglitz,3.0,2019,historical,Kaggle/Immobilienscout24,Birkbuschstra&szlig;e,2.0,apartment,1908.0,1175.0,12157
1227.0,93.85,Marienfelde,3.0,2019,historical,Kaggle/Immobilienscout24,Marienfelder Allee,0.0,ground_floor,2018.0,1485.0,12279
477.07,69.14,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Oschatzer Ring,4.0,apartment,1988.0,699.15,12627
838.0,49.31,Wedding,2.0,2019,historical,Kaggle/Immobilienscout24,Reinickendorfer Str.,2.0,apartment,1969.0,1048.0,13349
2689.41,128.68,Schöneberg,4.0,2019,historical,Kaggle/Immobilienscout24,Innsbrucker Stra&szlig;e,6.0,roof_storey,2019.0,2998.24,10829
770.0,85.0,Köpenick,4.0,2019,historical,Kaggle/Immobilienscout24,Salvador-Allende-Str.,0.0,ground_floor,1997.0,950.0,12557
1237.12,109.48,Friedrichshagen,4.0,2019,historical,Kaggle/Immobilienscout24,Karl-Pokern-Stra&szlig;e,3.0,apartment,2018.0,1503.16,12587
1100.0,94.13,Wilmersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,Blissestr.,83.0,,1907.0,1270.0,10717
650.0,39.45,Pankow,1.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,,748.0,13189
869.0,80.77,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Martin-Riesenburger-Stra&szlig;e,2.0,apartment,,1094.0,12629
1024.7,102.47,Niederschönhausen,3.0,2019,historical,Kaggle/Immobilienscout24,Dietzgenstra&szlig;e,5.0,roof_storey,1900.0,1332.11,13156
512.0,39.41,Charlottenburg,1.0,2019,historical,Kaggle/Immobilienscout24,Mommsenstra&szlig;e,3.0,apartment,,627.0,10629
1150.0,93.7,Mahlsdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Pfarrhufenanger,1.0,ground_floor,2020.0,1300.0,12623
1040.8,65.4,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Delbr&uuml;ckstra&szlig;e,1.0,apartment,2018.0,1295.8,12045
2290.0,181.22,Lichterfelde,4.0,2019,historical,Kaggle/Immobilienscout24,Tulpenstra&szlig;e,5.0,penthouse,2011.0,2550.0,12203
1730.0,102.0,Tiergarten,4.0,2019,historical,Kaggle/Immobilienscout24,Lydia-Rabinowitsch-Stra&szlig;e,2.0,apartment,2018.0,2011.0,10785
1573.9,83.03,Dahlem,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,roof_storey,2019.0,1781.48,14169
1480.0,55.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Linienstra&szlig;e,5.0,penthouse,2013.0,1660.0,10409
850.0,35.0,Prenzlauer,1.0,2019,historical,Kaggle/Immobilienscout24,Stargarder stra​&szlig;e,,apartment,,940.0,10439
644.22,71.58,Staaken,2.0,2019,historical,Kaggle/Immobilienscout24,S&uuml;dekumzeile,3.0,apartment,1971.0,869.22,13593
1685.0,105.0,Weißensee,4.0,2019,historical,Kaggle/Immobilienscout24,Pistoriusplatz,2.0,apartment,2019.0,1925.0,13086
329.0,33.0,Waidmannslust,1.0,2019,historical,Kaggle/Immobilienscout24,Tegernauer Zeile,1.0,apartment,1971.0,449.0,13469
1159.0,69.17,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Kaiserin-Augusta-Allee,4.0,,1900.0,,10589
990.0,35.45,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,2019.0,1070.0,10409
800.0,93.0,Lichterfelde,3.0,2019,historical,Kaggle/Immobilienscout24,Unter den Eichen,1.0,,1971.0,1136.0,12205
830.0,90.13,Köpenick,3.0,2019,historical,Kaggle/Immobilienscout24,Lindenstr.,4.0,apartment,1910.0,968.0,12557
1131.0,47.13,Kreuzberg,2.0,2019,historical,Kaggle/Immobilienscout24,Fidicinstr.,3.0,apartment,1900.0,1266.0,10967
645.0,46.0,Schmargendorf,1.5,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,apartment,1969.0,795.0,14199
505.0,40.07,Wilmersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Nachodstra&szlig;e,3.0,apartment,1965.0,670.0,10717
810.0,73.05,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,Gr&uuml;nauer Stra&szlig;e,2.0,apartment,2018.0,993.0,12557
838.0,43.1,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Hansa-Ufer,3.0,apartment,1976.0,950.0,10555
1440.0,142.0,Lichtenrade,5.5,2019,historical,Kaggle/Immobilienscout24,Aschaffenburger Str.,2.0,maisonette,1994.0,1985.0,12309
603.28,64.66,Pankow,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,1997.0,793.28,13189
597.0,47.79,Friedrichshagen,2.0,2019,historical,Kaggle/Immobilienscout24,Peter-Hille-Str.,2.0,,2013.0,747.0,12587
1450.0,80.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,Kantstra&szlig;e,5.0,roof_storey,1919.0,1570.0,10629
8700.0,274.0,Charlottenburg,5.0,2019,historical,Kaggle/Immobilienscout24,Schl&uuml;terstra&szlig;e,5.0,roof_storey,1900.0,8706.0,10629
1230.0,88.0,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Z&auml;hringerstr.,2.0,apartment,,1510.0,10717
1503.07,84.68,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,2.0,apartment,2019.0,1757.11,10785
1168.7,86.57,Grünau,3.0,2019,historical,Kaggle/Immobilienscout24,Am Ruderverein,4.0,apartment,2019.0,1376.41,12527
1175.0,75.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Brunnenstra&szlig;e,3.0,apartment,1900.0,,10409
2000.0,114.0,Prenzlauer,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,4.0,apartment,,2360.0,10439
1506.47,114.3,Wilmersdorf,5.0,2019,historical,Kaggle/Immobilienscout24,Ahrweilerstr.,3.0,apartment,1953.0,1832.23,10717
1468.48,112.96,Steglitz,4.0,2019,historical,Kaggle/Immobilienscout24,Heesestra&szlig;e,2.0,apartment,1900.0,1637.92,12157
550.0,55.0,Hermsdorf,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,,795.0,13467
1931.8,104.14,Tiergarten,4.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,2.0,apartment,2019.0,2244.22,10785
1785.0,119.0,Charlottenburg,4.0,2019,historical,Kaggle/Immobilienscout24,Cauerstrasse,5.0,roof_storey,1905.0,2105.0,10629
688.02,74.38,Müggelheim,3.0,2019,historical,Kaggle/Immobilienscout24,Philipp-Jacob-Rauch-Str.,,apartment,1996.0,867.02,12559
1380.0,113.0,Wilmersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1905.0,1730.0,10717
767.0,59.0,Kreuzberg,2.0,2019,historical,Kaggle/Immobilienscout24,Gneisenaustr.,4.0,apartment,1975.0,,10967
1131.92,97.83,Niederschöneweide,3.0,2019,historical,Kaggle/Immobilienscout24,Flutstra&szlig;e,3.0,apartment,2019.0,1480.0,12439
729.0,52.19,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,Silbersteinstra&szlig;e,4.0,apartment,1994.0,946.0,12045
322.63,43.0,Neukölln,1.0,2019,historical,Kaggle/Immobilienscout24,Kiehlufer,3.0,apartment,1977.0,482.63,12057
3500.0,272.0,Grunewald,5.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,ground_floor,1956.0,3990.0,10711
673.0,30.38,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,Gerichtstra&szlig;e,5.0,,,791.0,13349
594.0,65.82,Wedding,2.0,2019,historical,Kaggle/Immobilienscout24,Maxstra&szlig;e,,ground_floor,1989.0,783.0,13349
911.0,104.68,Staaken,4.0,2019,historical,Kaggle/Immobilienscout24,Erna-Sack-Str.,2.0,apartment,1997.0,1199.0,13593
418.13,68.49,Marzahn,3.0,2019,historical,Kaggle/Immobilienscout24,Wittenberger Stra&szlig;e,6.0,apartment,1984.0,590.06,12687
1350.0,84.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Goethestra&szlig;e,1.0,apartment,1903.0,1700.0,10629
793.0,61.0,Schmargendorf,2.0,2019,historical,Kaggle/Immobilienscout24,Forckenbeckstra&szlig;e,2.0,apartment,1959.0,988.0,14199
583.54,76.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Kaiser-Friedrich-Stra&szlig;e,4.0,apartment,1900.0,733.54,10629
895.32,82.9,Grünau,3.0,2019,historical,Kaggle/Immobilienscout24,Libboldallee,0.0,apartment,1997.0,1115.32,12527
1900.0,94.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,apartment,2013.0,2110.0,10409
2700.0,90.0,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,2019.0,3000.0,10717
1950.0,99.47,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Neue Gr&uuml;nstrasse,5.0,apartment,2014.0,2300.0,10409
1250.0,91.0,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,Tegeler Weg,2.0,apartment,1905.0,1370.0,10589
551.25,31.5,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,Stresemannstra&szlig;e,17.0,,1968.0,676.25,10967
495.0,55.0,Französisch,2.0,2019,historical,Kaggle/Immobilienscout24,Berliner Stra&szlig;e,0.0,ground_floor,2012.0,650.0,13127
722.0,75.0,Rahnsdorf,2.0,2019,historical,Kaggle/Immobilienscout24,Seestra&szlig;e,3.0,apartment,,772.0,12589
759.0,69.09,Lichtenrade,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,apartment,1994.0,974.0,12309
2128.0,133.0,Weißensee,3.0,2019,historical,Kaggle/Immobilienscout24,Streustra&szlig;e,4.0,penthouse,2018.0,2428.0,
1001.78,97.26,Steglitz,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,raised_ground_floor,1957.0,1313.01,12157
2000.0,135.0,Charlottenburg,4.0,2019,historical,Kaggle/Immobilienscout24,no_information,1.0,apartment,1911.0,2350.0,10629
4480.0,256.0,Charlottenburg,5.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1902.0,5170.0,10629
2170.0,130.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,Behrenstr.,3.0,maisonette,,2770.0,10409
1994.1,117.3,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,Habersaathstra&szlig;e,2.0,apartment,1914.0,2346.0,10409
1086.8,65.47,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Heidestra&szlig;e,0.0,ground_floor,2019.0,1276.21,10785
341.24,50.78,Tegel,2.0,2019,historical,Kaggle/Immobilienscout24,Wickeder Str.,3.0,apartment,1959.0,472.24,13405
1121.15,65.95,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,Lehrter Stra&szlig;e,4.0,apartment,,1435.61,10785
856.0,61.41,Marienfelde,2.0,2019,historical,Kaggle/Immobilienscout24,Marienfelder Allee,0.0,ground_floor,2018.0,1025.0,12279
1110.0,74.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,W&uuml;hlischstr.,3.0,apartment,,1332.0,10247
875.0,35.0,Wilmersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,Kurf&uuml;rstendamm,3.0,,1900.0,990.0,10717
557.45,53.86,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,Walld&uuml;rner Weg,1.0,apartment,1955.0,668.29,13627
1750.0,143.0,Niederschönhausen,4.0,2019,historical,Kaggle/Immobilienscout24,Sachsenstra&szlig;e,2.0,,2018.0,,13156
574.03,70.0,Wittenau,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,2.0,apartment,1974.0,799.18,13403
755.9,60.96,Altglienicke,2.0,2019,historical,Kaggle/Immobilienscout24,K&ouml;penicker Stra&szlig;e,1.0,apartment,2018.0,877.82,12524
2431.34,143.02,Friedrichshain,4.0,2019,historical,Kaggle/Immobilienscout24,Warschauer Stra&szlig;e,6.0,roof_storey,1900.0,2889.0,10247
1050.0,63.82,Zehlendorf,2.0,2019,historical,Kaggle/Immobilienscout24,Brettnacher Stra&szlig;e,2.0,apartment,1942.0,1200.0,14169
1530.0,122.27,Reinickendorf,4.0,2019,historical,Kaggle/Immobilienscout24,Ritterlandweg,3.0,maisonette,1977.0,1880.0,13409
1550.0,85.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,3.0,,2019.0,1800.0,10629
720.63,57.65,Oberschöneweide,2.0,2019,historical,Kaggle/Immobilienscout24,Tabbertstra&szlig;e,1.0,apartment,,893.58,12459
454.19,54.07,Spandau,1.5,2019,historical,Kaggle/Immobilienscout24,Wasserwerkstr.,4.0,apartment,1964.0,619.41,13627
479.0,40.95,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,Birkenstr.,5.0,apartment,1898.0,582.0,10785
770.0,69.0,Wedding,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,5.0,roof_storey,1903.0,1019.0,13349
890.0,55.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,no_information,0.0,,1985.0,,10785
789.0,74.2,Karow,3.0,2019,historical,Kaggle/Immobilienscout24,R&ouml;l&auml;nder Str.,1.0,apartment,1997.0,992.0,13125
520.5,69.4,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Ludwigsfelder Str.,9.0,apartment,1989.0,743.41,12629
717.72,70.37,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,Forster Str.,3.0,other,2019.0,,12629
486.88,36.28,Oberschöneweide,1.0,2019,historical,Kaggle/Immobilienscout24,Wilhelminenhofstra&szlig;e,1.0,apartment,2012.0,571.88,12459
